session_id,user_id,session_start,session_end,platform,country
s_4127,1535,2025-12-10 10:42:00,2025-12-10 10:47:00,desktop,CA
s_5235,1951,2025-12-21 04:59:00,2025-12-21 05:05:00,web,US
s_894,336,2025-10-30 05:37:00,2025-10-30 05:54:00,web,IN
s_7905,2925,2025-11-17 14:12:00,2025-11-17 14:20:00,web,IN
s_3200,1213,2025-11-26 23:57:00,2025-11-27 00:00:00,desktop,BR
s_325,126,2025-11-16 09:00:00,2025-11-16 09:18:00,web,SG
s_1216,465,2025-12-22 10:00:00,2025-12-22 10:16:00,desktop,GB
s_5822,2176,2025-12-12 10:00:00,2025-12-12 10:10:00,desktop,BR
s_4100,1528,2025-11-14 23:29:00,2025-11-14 23:32:00,web,IN
s_4596,1717,2025-12-14 23:17:00,2025-12-14 23:24:00,desktop,SG
s_7367,2730,2025-11-30 16:31:00,2025-11-30 16:46:00,web,DE
s_5077,1893,2025-12-08 17:00:00,2025-12-08 17:03:00,web,US
s_7708,2853,2025-11-16 06:41:00,2025-11-16 07:02:00,desktop,SG
s_1130,430,2025-11-28 10:20:00,2025-11-28 10:24:00,desktop,US
s_2440,934,2025-11-23 19:00:00,2025-11-23 19:06:00,desktop,DE
s_2143,826,2025-12-20 15:00:00,2025-12-20 15:06:00,desktop,US
s_2895,1102,2025-12-24 00:00:00,2025-12-24 00:05:00,web,US
s_665,250,2025-12-12 07:00:00,2025-12-12 07:18:00,desktop,IN
s_7493,2775,2025-12-24 12:16:00,2025-12-24 12:21:00,web,GB
s_4751,1771,2025-11-18 09:00:00,2025-11-18 09:11:00,web,AU
s_209,80,2025-12-05 06:33:00,2025-12-05 06:44:00,desktop,US
s_6630,2459,2025-12-24 13:15:00,2025-12-24 13:33:00,web,SG
s_748,284,2025-11-25 20:41:00,2025-11-25 20:57:00,web,SG
s_1466,571,2025-12-04 01:32:00,2025-12-04 01:43:00,desktop,IN
s_799,303,2025-11-23 20:00:00,2025-11-23 20:10:00,web,IN
s_89,32,2025-12-05 20:36:00,2025-12-05 20:50:00,web,AU
s_735,281,2025-12-17 14:00:00,2025-12-17 14:07:00,desktop,CA
s_2178,837,2025-12-19 08:00:00,2025-12-19 08:17:00,web,US
s_2485,951,2025-12-07 18:31:00,2025-12-07 18:42:00,web,CA
s_2759,1055,2025-12-27 18:00:00,2025-12-27 18:08:00,web,IN
s_1175,448,2025-12-06 14:00:00,2025-12-06 14:15:00,web,SG
s_1972,760,2025-12-08 22:00:00,2025-12-08 22:10:00,web,US
s_5248,1957,2025-11-30 12:00:00,2025-11-30 12:04:00,web,CA
s_1154,439,2025-12-02 22:00:00,2025-12-02 22:05:00,desktop,JP
s_199,75,2025-12-03 19:00:00,2025-12-03 19:05:00,web,US
s_6084,2261,2025-12-20 07:42:00,2025-12-20 07:45:00,web,BR
s_3528,1330,2025-12-01 09:38:00,2025-12-01 09:46:00,desktop,GB
s_1098,414,2025-12-24 19:54:00,2025-12-24 20:10:00,desktop,US
s_549,207,2025-11-22 23:33:00,2025-11-22 23:40:00,web,BR
s_4619,1725,2025-12-01 12:00:00,2025-12-01 12:04:00,web,IN
s_3661,1382,2025-11-15 14:00:00,2025-11-15 14:16:00,web,SG
s_3917,1471,2025-12-21 22:57:00,2025-12-21 23:03:00,web,DE
s_4907,1825,2025-12-08 10:19:00,2025-12-08 10:33:00,web,SG
s_1322,511,2025-11-28 08:00:00,2025-11-28 08:07:00,desktop,BR
s_5610,2099,2025-12-20 14:04:00,2025-12-20 14:26:00,web,GB
s_6506,2416,2025-12-22 18:00:00,2025-12-22 18:08:00,web,SG
s_3933,1475,2025-11-12 13:58:00,2025-11-12 14:06:00,desktop,JP
s_7288,2704,2025-12-23 02:03:00,2025-12-23 02:08:00,desktop,CA
s_3834,1438,2025-12-04 17:00:00,2025-12-04 17:04:00,desktop,IN
s_5295,1972,2025-12-12 05:00:00,2025-12-12 05:03:00,web,US
s_3506,1319,2025-11-27 03:39:00,2025-11-27 03:42:00,web,IN
s_2134,820,2025-11-18 15:48:00,2025-11-18 16:00:00,web,DE
s_5827,2178,2025-11-29 06:00:00,2025-11-29 06:04:00,desktop,CA
s_5230,1949,2025-12-09 18:57:00,2025-12-09 19:00:00,desktop,DE
s_7978,2956,2025-12-13 01:19:00,2025-12-13 01:28:00,web,US
s_6799,2513,2025-12-23 21:33:00,2025-12-23 21:39:00,desktop,US
s_6989,2586,2025-11-27 04:00:00,2025-11-27 04:10:00,web,GB
s_1756,684,2025-12-02 12:03:00,2025-12-02 12:12:00,web,US
s_938,355,2025-11-06 06:18:00,2025-11-06 06:25:00,desktop,IN
s_4670,1745,2025-12-22 22:08:00,2025-12-22 22:16:00,desktop,CA
s_6900,2552,2025-11-26 01:45:00,2025-11-26 01:55:00,desktop,BR
s_1742,678,2025-12-17 17:54:00,2025-12-17 18:02:00,desktop,IN
s_1946,749,2025-12-19 14:00:00,2025-12-19 14:19:00,web,US
s_7568,2802,2025-12-18 10:00:00,2025-12-18 10:03:00,web,IN
s_7363,2729,2025-11-07 20:00:00,2025-11-07 20:18:00,web,IN
s_4830,1802,2025-12-05 04:00:00,2025-12-05 04:05:00,desktop,BR
s_4616,1724,2025-12-22 00:55:00,2025-12-22 01:14:00,desktop,SG
s_6216,2307,2025-11-02 18:58:00,2025-11-02 19:05:00,web,US
s_8001,2965,2025-12-13 12:00:00,2025-12-13 12:13:00,web,IN
s_2570,988,2025-11-26 19:34:00,2025-11-26 19:40:00,desktop,US
s_3956,1484,2025-12-15 14:50:00,2025-12-15 15:03:00,desktop,US
s_4059,1514,2025-11-02 08:21:00,2025-11-02 08:31:00,desktop,US
s_6875,2542,2025-12-11 20:02:00,2025-12-11 20:04:00,desktop,DE
s_621,234,2025-11-21 09:00:00,2025-11-21 09:07:00,desktop,US
s_7680,2840,2025-12-07 01:16:00,2025-12-07 01:23:00,desktop,US
s_7621,2819,2025-12-03 13:03:00,2025-12-03 13:08:00,desktop,IN
s_4167,1549,2025-11-21 04:04:00,2025-11-21 04:11:00,web,IN
s_8017,2970,2025-12-17 16:13:00,2025-12-17 16:25:00,desktop,AU
s_479,183,2025-12-18 05:00:00,2025-12-18 05:10:00,desktop,DE
s_1353,526,2025-11-18 21:00:00,2025-11-18 21:07:00,web,US
s_1917,738,2025-12-10 11:00:00,2025-12-10 11:06:00,web,IN
s_7730,2860,2025-12-13 16:13:00,2025-12-13 16:23:00,desktop,US
s_5816,2174,2025-12-12 16:00:00,2025-12-12 16:10:00,desktop,US
s_2685,1031,2025-11-02 07:16:00,2025-11-02 07:24:00,desktop,IN
s_1889,730,2025-11-06 06:16:00,2025-11-06 06:51:00,web,GB
s_1863,721,2025-12-20 09:00:00,2025-12-20 09:32:00,desktop,SG
s_1034,390,2025-12-11 03:00:00,2025-12-11 03:11:00,web,BR
s_6054,2253,2025-12-23 17:18:00,2025-12-23 17:28:00,desktop,DE
s_287,110,2025-11-06 04:17:00,2025-11-06 04:22:00,web,AU
s_551,207,2025-12-03 20:37:00,2025-12-03 20:54:00,web,BR
s_3945,1480,2025-11-16 18:03:00,2025-11-16 18:13:00,web,CA
s_7002,2592,2025-12-09 20:00:00,2025-12-09 20:04:00,desktop,US
s_6899,2551,2025-11-13 15:47:00,2025-11-13 15:50:00,desktop,IN
s_7127,2646,2025-11-18 11:30:00,2025-11-18 11:52:00,web,US
s_5983,2228,2025-11-30 10:51:00,2025-11-30 11:04:00,desktop,SG
s_6222,2309,2025-11-06 11:49:00,2025-11-06 11:57:00,web,US
s_1426,555,2025-12-15 01:00:00,2025-12-15 01:08:00,desktop,DE
s_4324,1612,2025-12-01 07:18:00,2025-12-01 07:24:00,desktop,US
s_2550,979,2025-11-21 05:00:00,2025-11-21 05:05:00,web,IN
s_3380,1278,2025-12-24 10:00:00,2025-12-24 10:17:00,desktop,US
s_4872,1815,2025-11-14 21:13:00,2025-11-14 21:17:00,web,SG
s_5874,2194,2025-11-25 12:00:00,2025-11-25 12:14:00,desktop,IN
s_2246,862,2025-12-20 08:39:00,2025-12-20 08:46:00,web,DE
s_3935,1477,2025-12-10 00:00:00,2025-12-10 00:06:00,web,IN
s_5609,2099,2025-12-20 18:51:00,2025-12-20 19:03:00,web,GB
s_3078,1169,2025-11-20 20:57:00,2025-11-20 21:03:00,desktop,US
s_6567,2437,2025-12-23 00:55:00,2025-12-23 01:12:00,web,DE
s_8040,2980,2025-12-23 06:00:00,2025-12-23 06:11:00,desktop,US
s_5149,1920,2025-12-05 00:51:00,2025-12-05 01:01:00,desktop,IN
s_3177,1207,2025-12-02 07:00:00,2025-12-02 07:07:00,web,US
s_4826,1799,2025-11-07 18:30:00,2025-11-07 18:45:00,web,SG
s_4553,1705,2025-12-06 03:45:00,2025-12-06 04:00:00,web,BR
s_3033,1155,2025-12-01 04:28:00,2025-12-01 04:48:00,web,IN
s_7745,2865,2025-12-14 11:40:00,2025-12-14 11:49:00,web,US
s_4410,1653,2025-12-08 05:24:00,2025-12-08 05:34:00,web,US
s_2132,818,2025-11-28 12:51:00,2025-11-28 12:58:00,desktop,IN
s_702,266,2025-12-17 15:08:00,2025-12-17 15:21:00,desktop,GB
s_4692,1751,2025-12-18 00:57:00,2025-12-18 01:03:00,desktop,US
s_4902,1823,2025-12-09 16:14:00,2025-12-09 16:28:00,web,US
s_4242,1575,2025-12-19 15:42:00,2025-12-19 15:48:00,web,CA
s_4302,1600,2025-12-25 06:22:00,2025-12-25 06:30:00,web,GB
s_5511,2062,2025-11-22 01:00:00,2025-11-22 01:05:00,desktop,CA
s_3382,1278,2025-12-25 17:00:00,2025-12-25 17:06:00,desktop,US
s_2222,855,2025-11-05 03:00:00,2025-11-05 03:07:00,desktop,IN
s_2888,1099,2025-12-07 10:00:00,2025-12-07 10:05:00,desktop,US
s_6146,2287,2025-12-24 17:00:00,2025-12-24 17:09:00,desktop,AU
s_834,317,2025-11-15 06:00:00,2025-11-15 06:06:00,desktop,IN
s_7454,2760,2025-12-11 16:50:00,2025-12-11 17:11:00,web,BR
s_7959,2950,2025-12-19 14:00:00,2025-12-19 14:16:00,web,SG
s_550,207,2025-11-09 06:36:00,2025-11-09 06:47:00,web,BR
s_1021,386,2025-12-22 10:29:00,2025-12-22 10:34:00,web,SG
s_249,100,2025-11-22 16:25:00,2025-11-22 16:36:00,web,US
s_2320,889,2025-11-14 02:16:00,2025-11-14 02:20:00,desktop,US
s_2906,1109,2025-12-10 22:34:00,2025-12-10 22:47:00,desktop,US
s_297,115,2025-12-17 00:00:00,2025-12-17 00:04:00,desktop,JP
s_4411,1654,2025-11-13 16:00:00,2025-11-13 16:04:00,web,US
s_58,23,2025-12-05 22:59:00,2025-12-05 23:10:00,web,US
s_6155,2291,2025-11-27 13:00:00,2025-11-27 13:07:00,desktop,JP
s_5763,2155,2025-12-02 04:50:00,2025-12-02 05:14:00,web,US
s_2376,914,2025-11-29 16:18:00,2025-11-29 16:22:00,desktop,JP
s_4016,1502,2025-12-14 00:12:00,2025-12-14 00:18:00,desktop,US
s_101,36,2025-12-10 22:00:00,2025-12-10 22:03:00,web,DE
s_4686,1750,2025-12-25 16:39:00,2025-12-25 16:54:00,web,IN
s_1609,630,2025-12-13 11:26:00,2025-12-13 11:32:00,web,BR
s_3938,1479,2025-12-09 20:00:00,2025-12-09 20:14:00,desktop,US
s_2933,1117,2025-12-24 09:53:00,2025-12-24 09:59:00,desktop,IN
s_7761,2871,2025-12-17 17:00:00,2025-12-17 17:20:00,desktop,US
s_533,202,2025-10-31 20:45:00,2025-10-31 20:54:00,web,IN
s_8038,2979,2025-12-05 23:36:00,2025-12-05 23:39:00,web,SG
s_4181,1555,2025-12-01 07:30:00,2025-12-01 07:39:00,web,US
s_7825,2895,2025-11-15 21:40:00,2025-11-15 22:12:00,desktop,US
s_1371,535,2025-12-07 03:00:00,2025-12-07 03:05:00,web,AU
s_3338,1257,2025-12-10 04:00:00,2025-12-10 04:11:00,web,US
s_347,131,2025-11-16 12:00:00,2025-11-16 12:15:00,web,IN
s_1733,674,2025-12-06 17:55:00,2025-12-06 18:00:00,web,BR
s_6649,2468,2025-12-24 09:05:00,2025-12-24 09:15:00,desktop,JP
s_2499,956,2025-11-14 02:00:00,2025-11-14 02:03:00,desktop,JP
s_5462,2044,2025-11-10 00:30:00,2025-11-10 00:37:00,web,CA
s_682,256,2025-12-12 22:27:00,2025-12-12 22:33:00,desktop,US
s_3132,1190,2025-12-03 23:00:00,2025-12-03 23:08:00,desktop,US
s_7017,2599,2025-12-04 23:01:00,2025-12-04 23:13:00,web,JP
s_7373,2733,2025-10-30 11:50:00,2025-10-30 11:55:00,desktop,US
s_4129,1536,2025-11-13 17:08:00,2025-11-13 17:25:00,desktop,GB
s_1490,585,2025-11-27 22:00:00,2025-11-27 22:04:00,web,US
s_4853,1810,2025-12-09 06:34:00,2025-12-09 06:43:00,desktop,IN
s_5775,2159,2025-12-13 19:42:00,2025-12-13 19:49:00,desktop,US
s_6353,2352,2025-12-18 03:00:00,2025-12-18 03:07:00,desktop,DE
s_3617,1361,2025-12-18 21:00:00,2025-12-18 21:06:00,web,DE
s_5940,2216,2025-11-15 18:38:00,2025-11-15 18:41:00,desktop,IN
s_6748,2499,2025-12-26 00:00:00,2025-12-26 00:15:00,desktop,CA
s_7000,2591,2025-12-20 18:02:00,2025-12-20 18:15:00,web,IN
s_4307,1602,2025-12-18 06:07:00,2025-12-18 06:13:00,web,IN
s_1182,451,2025-12-06 18:00:00,2025-12-06 18:15:00,web,GB
s_1376,536,2025-12-20 13:00:00,2025-12-20 13:09:00,desktop,GB
s_7534,2789,2025-12-23 07:00:00,2025-12-23 07:06:00,desktop,US
s_5625,2104,2025-12-02 00:00:00,2025-12-02 00:20:00,desktop,SG
s_2021,778,2025-12-13 11:55:00,2025-12-13 11:59:00,web,JP
s_2267,866,2025-11-24 02:00:00,2025-11-24 02:09:00,desktop,IN
s_627,237,2025-12-08 16:58:00,2025-12-08 17:09:00,web,US
s_3170,1206,2025-12-14 13:54:00,2025-12-14 14:02:00,desktop,DE
s_8092,3000,2025-12-15 21:00:00,2025-12-15 21:07:00,desktop,SG
s_1865,722,2025-12-12 08:52:00,2025-12-12 09:02:00,web,BR
s_4384,1640,2025-12-19 11:00:00,2025-12-19 11:15:00,desktop,IN
s_6689,2481,2025-11-18 12:40:00,2025-11-18 12:48:00,web,BR
s_85,32,2025-12-24 02:09:00,2025-12-24 02:26:00,web,AU
s_5925,2211,2025-12-08 01:14:00,2025-12-08 01:18:00,web,US
s_5363,1998,2025-12-05 19:55:00,2025-12-05 20:03:00,web,US
s_2974,1129,2025-12-24 02:29:00,2025-12-24 02:36:00,web,DE
s_3716,1400,2025-12-03 01:00:00,2025-12-03 01:19:00,web,IN
s_6443,2390,2025-12-20 12:20:00,2025-12-20 12:23:00,web,BR
s_4130,1537,2025-12-15 18:16:00,2025-12-15 18:23:00,web,IN
s_7043,2614,2025-12-25 02:19:00,2025-12-25 02:22:00,web,JP
s_419,159,2025-11-06 04:57:00,2025-11-06 05:13:00,web,BR
s_4363,1630,2025-12-17 23:30:00,2025-12-17 23:39:00,web,SG
s_5698,2128,2025-11-24 22:20:00,2025-11-24 22:35:00,web,US
s_3334,1256,2025-11-17 21:00:00,2025-11-17 21:08:00,web,DE
s_2834,1081,2025-12-13 16:59:00,2025-12-13 17:13:00,desktop,IN
s_5022,1868,2025-11-04 13:00:00,2025-11-04 13:19:00,desktop,IN
s_4450,1666,2025-12-13 20:00:00,2025-12-13 20:04:00,web,US
s_294,114,2025-12-21 20:47:00,2025-12-21 20:50:00,web,US
s_5917,2208,2025-12-14 00:00:00,2025-12-14 00:10:00,desktop,US
s_6711,2487,2025-11-19 09:00:00,2025-11-19 09:10:00,web,IN
s_6308,2338,2025-12-25 08:41:00,2025-12-25 08:54:00,web,SG
s_6658,2471,2025-11-11 20:41:00,2025-11-11 20:54:00,web,US
s_5866,2191,2025-11-13 11:55:00,2025-11-13 12:11:00,desktop,IN
s_7632,2823,2025-11-28 13:00:00,2025-11-28 13:15:00,desktop,US
s_2754,1053,2025-12-20 05:00:00,2025-12-20 05:18:00,web,US
s_1150,438,2025-12-11 15:00:00,2025-12-11 15:04:00,web,IN
s_2693,1034,2025-11-02 10:00:00,2025-11-02 10:10:00,web,IN
s_2406,923,2025-12-16 23:00:00,2025-12-16 23:16:00,desktop,US
s_3995,1494,2025-12-19 18:54:00,2025-12-19 19:07:00,desktop,CA
s_5608,2098,2025-11-29 10:00:00,2025-11-29 10:11:00,desktop,US
s_6493,2410,2025-11-20 17:02:00,2025-11-20 17:10:00,desktop,DE
s_6119,2277,2025-12-05 20:00:00,2025-12-05 20:17:00,desktop,US
s_7131,2648,2025-12-13 02:23:00,2025-12-13 02:27:00,web,GB
s_5859,2189,2025-12-09 16:00:00,2025-12-09 16:04:00,web,IN
s_5772,2158,2025-11-13 03:00:00,2025-11-13 03:09:00,web,CA
s_2030,781,2025-12-02 18:00:00,2025-12-02 18:02:00,desktop,IN
s_7472,2771,2025-12-04 21:25:00,2025-12-04 21:33:00,desktop,BR
s_4511,1684,2025-12-11 02:00:00,2025-12-11 02:09:00,desktop,IN
s_3781,1420,2025-12-20 10:00:00,2025-12-20 10:11:00,desktop,BR
s_5729,2140,2025-12-25 08:08:00,2025-12-25 08:40:00,desktop,BR
s_6217,2307,2025-12-09 03:04:00,2025-12-09 03:09:00,web,US
s_5210,1943,2025-12-23 01:06:00,2025-12-23 01:35:00,web,JP
s_6227,2310,2025-11-13 03:00:00,2025-11-13 03:19:00,desktop,BR
s_7056,2620,2025-11-26 03:19:00,2025-11-26 03:26:00,web,US
s_5901,2202,2025-12-14 13:40:00,2025-12-14 13:58:00,desktop,US
s_4899,1821,2025-11-26 05:55:00,2025-11-26 06:03:00,desktop,SG
s_374,144,2025-12-11 13:09:00,2025-12-11 13:27:00,web,IN
s_2989,1136,2025-12-01 20:15:00,2025-12-01 20:55:00,web,US
s_5851,2186,2025-12-19 22:00:00,2025-12-19 22:15:00,web,US
s_1966,757,2025-12-19 13:29:00,2025-12-19 13:39:00,desktop,DE
s_2898,1104,2025-12-19 00:00:00,2025-12-19 00:12:00,desktop,JP
s_4448,1664,2025-12-20 15:15:00,2025-12-20 15:21:00,desktop,IN
s_1745,679,2025-12-25 01:30:00,2025-12-25 01:33:00,web,JP
s_1738,676,2025-12-24 23:00:00,2025-12-24 23:12:00,desktop,IN
s_4303,1600,2025-12-17 03:00:00,2025-12-17 03:08:00,web,GB
s_4723,1762,2025-12-12 11:00:00,2025-12-12 11:03:00,web,IN
s_4394,1644,2025-12-10 10:18:00,2025-12-10 10:37:00,web,CA
s_4355,1627,2025-12-24 18:06:00,2025-12-24 18:20:00,desktop,SG
s_2345,902,2025-11-20 20:16:00,2025-11-20 20:27:00,web,JP
s_2358,906,2025-12-18 10:51:00,2025-12-18 11:09:00,desktop,GB
s_1732,673,2025-11-26 10:50:00,2025-11-26 10:52:00,web,GB
s_1394,542,2025-11-27 06:00:00,2025-11-27 06:03:00,desktop,JP
s_813,310,2025-11-15 19:24:00,2025-11-15 19:31:00,web,IN
s_1859,718,2025-12-24 14:00:00,2025-12-24 14:08:00,web,US
s_1651,644,2025-12-20 00:17:00,2025-12-20 00:25:00,web,BR
s_4739,1766,2025-11-10 23:23:00,2025-11-10 23:30:00,desktop,SG
s_6179,2297,2025-12-09 09:30:00,2025-12-09 09:34:00,web,US
s_7407,2747,2025-11-25 19:00:00,2025-11-25 19:06:00,desktop,US
s_5012,1864,2025-12-06 21:11:00,2025-12-06 21:32:00,desktop,IN
s_4828,1800,2025-12-12 23:15:00,2025-12-12 23:22:00,web,GB
s_6921,2561,2025-12-25 15:21:00,2025-12-25 15:34:00,web,GB
s_1766,685,2025-12-20 10:00:00,2025-12-20 10:10:00,web,SG
s_4908,1826,2025-11-22 00:00:00,2025-11-22 00:17:00,web,US
s_2488,954,2025-12-19 18:16:00,2025-12-19 18:21:00,web,AU
s_5838,2182,2025-12-01 21:09:00,2025-12-01 21:15:00,web,US
s_7040,2611,2025-12-11 20:00:00,2025-12-11 20:08:00,desktop,IN
s_3880,1459,2025-11-09 02:41:00,2025-11-09 02:59:00,web,BR
s_922,348,2025-11-17 11:32:00,2025-11-17 11:39:00,desktop,IN
s_323,126,2025-12-16 00:24:00,2025-12-16 00:41:00,web,SG
s_3002,1143,2025-12-02 12:00:00,2025-12-02 12:16:00,desktop,US
s_4418,1657,2025-12-03 16:45:00,2025-12-03 16:52:00,desktop,DE
s_6257,2322,2025-12-03 14:00:00,2025-12-03 14:10:00,desktop,IN
s_3559,1338,2025-12-01 23:00:00,2025-12-01 23:24:00,web,IN
s_7605,2815,2025-11-24 18:00:00,2025-11-24 18:15:00,web,US
s_2421,929,2025-12-02 21:18:00,2025-12-02 21:23:00,web,GB
s_3556,1337,2025-12-03 15:16:00,2025-12-03 15:45:00,desktop,BR
s_3027,1152,2025-12-12 10:00:00,2025-12-12 10:06:00,desktop,DE
s_232,92,2025-12-25 14:41:00,2025-12-25 14:50:00,web,SG
s_7736,2863,2025-12-22 05:00:00,2025-12-22 05:14:00,web,BR
s_111,39,2025-12-06 12:43:00,2025-12-06 12:55:00,web,BR
s_5042,1878,2025-11-27 11:12:00,2025-11-27 11:19:00,desktop,US
s_1080,409,2025-12-18 05:00:00,2025-12-18 05:08:00,web,GB
s_3746,1411,2025-11-27 01:34:00,2025-11-27 02:03:00,desktop,GB
s_1116,423,2025-12-23 04:54:00,2025-12-23 05:10:00,desktop,US
s_1920,738,2025-12-09 09:00:00,2025-12-09 09:13:00,web,IN
s_7061,2621,2025-12-12 21:13:00,2025-12-12 21:20:00,desktop,IN
s_1468,573,2025-11-17 10:26:00,2025-11-17 10:51:00,web,US
s_5251,1957,2025-12-22 18:16:00,2025-12-22 18:33:00,web,CA
s_6879,2544,2025-12-18 02:40:00,2025-12-18 02:44:00,web,GB
s_1579,620,2025-12-04 23:00:00,2025-12-04 23:07:00,desktop,US
s_7490,2775,2025-11-23 14:00:00,2025-11-23 14:18:00,web,GB
s_2419,928,2025-11-24 11:50:00,2025-11-24 11:57:00,desktop,US
s_3411,1287,2025-11-29 02:35:00,2025-11-29 02:44:00,web,IN
s_7380,2737,2025-12-25 07:00:00,2025-12-25 07:17:00,web,US
s_1451,565,2025-12-14 17:10:00,2025-12-14 17:17:00,web,IN
s_5845,2184,2025-11-20 00:13:00,2025-11-20 00:26:00,web,US
s_1818,703,2025-12-03 02:51:00,2025-12-03 02:55:00,web,CA
s_8029,2974,2025-12-04 05:01:00,2025-12-04 05:04:00,web,IN
s_3438,1300,2025-12-15 08:47:00,2025-12-15 09:01:00,desktop,US
s_5441,2032,2025-12-20 10:31:00,2025-12-20 10:36:00,web,BR
s_7031,2607,2025-12-12 07:11:00,2025-12-12 07:29:00,desktop,SG
s_3940,1479,2025-12-09 10:00:00,2025-12-09 10:10:00,desktop,US
s_2629,1013,2025-12-21 21:00:00,2025-12-21 21:02:00,web,CA
s_2511,962,2025-12-07 16:50:00,2025-12-07 16:52:00,desktop,US
s_1489,584,2025-12-23 14:54:00,2025-12-23 15:05:00,web,DE
s_5134,1917,2025-12-17 04:00:00,2025-12-17 04:19:00,web,IN
s_4288,1594,2025-12-21 18:37:00,2025-12-21 18:43:00,web,US
s_2200,848,2025-12-26 21:00:00,2025-12-26 21:04:00,desktop,US
s_5068,1887,2025-12-17 19:00:00,2025-12-17 19:05:00,desktop,US
s_2919,1114,2025-11-21 04:00:00,2025-11-21 04:20:00,web,US
s_3003,1143,2025-12-10 20:07:00,2025-12-10 20:10:00,desktop,US
s_5923,2210,2025-12-19 09:00:00,2025-12-19 09:06:00,web,IN
s_1515,592,2025-11-28 20:00:00,2025-11-28 20:04:00,desktop,GB
s_266,106,2025-12-08 08:38:00,2025-12-08 08:52:00,web,DE
s_1,1,2025-12-14 10:28:00,2025-12-14 10:34:00,web,DE
s_1452,566,2025-12-07 20:17:00,2025-12-07 20:38:00,web,US
s_4304,1601,2025-12-20 08:13:00,2025-12-20 08:29:00,web,US
s_4558,1706,2025-12-16 12:17:00,2025-12-16 12:40:00,desktop,US
s_4519,1688,2025-12-19 18:52:00,2025-12-19 18:57:00,web,BR
s_2827,1078,2025-11-30 18:00:00,2025-11-30 18:06:00,web,AU
s_7629,2821,2025-12-20 03:00:00,2025-12-20 03:08:00,desktop,BR
s_839,318,2025-12-21 12:23:00,2025-12-21 12:41:00,web,BR
s_15,4,2025-12-25 06:59:00,2025-12-25 07:08:00,web,GB
s_6142,2286,2025-12-22 18:25:00,2025-12-22 18:34:00,desktop,SG
s_2923,1115,2025-11-30 09:52:00,2025-11-30 09:58:00,desktop,US
s_2719,1043,2025-12-18 18:50:00,2025-12-18 18:56:00,desktop,IN
s_3888,1461,2025-11-26 11:53:00,2025-11-26 11:57:00,web,BR
s_9,3,2025-12-04 17:00:00,2025-12-04 17:07:00,desktop,JP
s_6828,2523,2025-11-12 00:16:00,2025-11-12 00:36:00,desktop,BR
s_3459,1306,2025-12-16 14:00:00,2025-12-16 14:10:00,desktop,US
s_2304,881,2025-11-17 08:38:00,2025-11-17 08:45:00,web,DE
s_1040,393,2025-11-18 12:48:00,2025-11-18 12:56:00,web,GB
s_7554,2798,2025-11-27 04:00:00,2025-11-27 04:02:00,desktop,SG
s_6524,2422,2025-12-03 11:48:00,2025-12-03 11:56:00,desktop,US
s_4829,1801,2025-12-22 21:00:00,2025-12-22 21:12:00,desktop,IN
s_3341,1259,2025-11-13 04:30:00,2025-11-13 04:57:00,web,AU
s_3882,1460,2025-12-23 03:51:00,2025-12-23 03:58:00,web,US
s_6825,2522,2025-11-13 02:31:00,2025-11-13 02:44:00,desktop,US
s_340,130,2025-11-20 16:00:00,2025-11-20 16:09:00,web,US
s_122,43,2025-10-30 01:00:00,2025-10-30 01:08:00,desktop,IN
s_5336,1986,2025-12-22 15:28:00,2025-12-22 15:38:00,desktop,IN
s_2866,1091,2025-12-22 05:00:00,2025-12-22 05:18:00,desktop,JP
s_1091,413,2025-12-21 19:00:00,2025-12-21 19:05:00,web,GB
s_2227,857,2025-11-26 12:02:00,2025-11-26 12:04:00,web,SG
s_1373,536,2025-12-25 08:31:00,2025-12-25 08:44:00,desktop,GB
s_6090,2263,2025-12-16 16:00:00,2025-12-16 16:11:00,desktop,US
s_1318,511,2025-11-27 15:00:00,2025-11-27 15:05:00,desktop,BR
s_623,235,2025-11-07 16:23:00,2025-11-07 16:35:00,web,SG
s_1420,553,2025-12-04 15:44:00,2025-12-04 15:50:00,web,AU
s_1542,602,2025-11-24 00:15:00,2025-11-24 00:20:00,web,SG
s_8013,2968,2025-11-24 05:00:00,2025-11-24 05:07:00,web,IN
s_5419,2023,2025-12-19 03:00:00,2025-12-19 03:07:00,web,DE
s_6034,2248,2025-12-10 18:00:00,2025-12-10 18:03:00,web,IN
s_1955,753,2025-12-23 20:08:00,2025-12-23 20:15:00,desktop,US
s_2182,838,2025-11-29 07:38:00,2025-11-29 07:51:00,web,US
s_7220,2680,2025-11-23 15:07:00,2025-11-23 15:10:00,web,US
s_1411,548,2025-11-30 12:00:00,2025-11-30 12:17:00,desktop,GB
s_3406,1286,2025-11-21 20:00:00,2025-11-21 20:14:00,web,IN
s_3689,1391,2025-11-28 07:10:00,2025-11-28 07:17:00,web,US
s_890,335,2025-12-21 04:16:00,2025-12-21 04:23:00,web,BR
s_5724,2138,2025-12-24 11:12:00,2025-12-24 11:14:00,web,IN
s_7190,2671,2025-11-29 00:00:00,2025-11-29 00:04:00,desktop,US
s_4249,1578,2025-11-28 22:00:00,2025-11-28 22:13:00,web,US
s_6616,2455,2025-12-24 02:53:00,2025-12-24 03:02:00,desktop,IN
s_7975,2955,2025-12-19 06:00:00,2025-12-19 06:13:00,desktop,BR
